id,comment_id,text_original,lang_model,is_kazakh_model,is_toxic,toxic,obscene,threat,insult,hate,explanation
1657,Ugy22P-04BqZsZqQzBx4AaABAg,Санжар сәттілік тілеймін. Аман бол.Жеңіске жет,kk,True,False,False,False,False,False,False,"Жақсы тілек, агрессия немесе қорлау жоқ."
1658,UgyGjRFElKBVVWzIp8x4AaABAg,"Өкінішті,заң бар ма,жоқ па?😮",kk,True,False,False,False,False,False,False,"Сұрақ түріндегі пікір, агрессия жоқ."
1659,UgxMXMsg-BAjKZJweel4AaABAg,Назарбаевта осындай шанс болды. Бірақ ол жағдайын жасады. Жеп бітіре алмайтын дүние жынады.,kk,True,False,False,False,False,False,False,"Тарихи пікір, агрессия немесе қорлау жоқ."
1660,UgyqcXGDH-f-bYbOQsF4AaABAg,Асаламаглейкум!!! Кайда кетып барамыз. Куда катится.😮.,kk,True,False,False,False,False,False,False,"Қарапайым пікір, агрессия жоқ."
1661,UgyGdCRvlJaUEiaI3EN4AaABAg,"Конаев  атага   айтып    шетинен     айдату   керек, булардын   бари   халык    жауы",kk,True,True,True,False,False,True,True,"«Халық жауы» деп кемсіту және қорлау бар, бұл әлеуметтік топқа бағытталған өшпенділік."
1662,Ugzmq3Gnf-OhTsZQbmd4AaABAg,"Санжар  халықпен бірге болсаң  Құдай қолдайды , Құдай қолдағанды ешкім  тоқтата алмайды",kk,True,False,False,False,False,False,False,"Жақсы тілек, агрессия немесе қорлау жоқ."
1663,UgwL-4UWDVNMSrSalrR4AaABAg,Бардак ақымақ масқара,kk,True,True,True,False,False,True,False,«Ақымақ» және «масқара» сөздері қорлау болып табылады.
1664,UgwYZEozTEXW3LLOR8F4AaABAg,Санжар алға а эти склярчик и шарлапайчик тоқырбасы пусть одтыхают😂,kk,True,True,True,True,False,True,False,Пікірде орыс тіліндегі дөрекі сөздер мен қорлау бар.
1665,Ugwq5XYyoBgkH8cM-Bx4AaABAg,"Әкімдіке барса қудалайды,жауды көргендей.😂😂",kk,True,True,True,False,False,True,False,"«Қудалайды», «жауды көргендей» деген сөздер қорлау және агрессияны білдіреді."
1666,Ugx-gLYuaeaGkPmYp2l4AaABAg,Қаржылық сауаттылықты көтеру керек. Білім болса банктер кәзіргідей байымас еді. Пайызға ақша алу немесе беру арам.,kk,True,False,False,False,False,False,False,"Қаржылық сауаттылық туралы пікір, агрессия жоқ."
1667,UgxtVhgz3AMMt53eIRd4AaABAg,Санжар молодец алға👍💪🏻,kk,True,False,False,False,False,False,False,"Жақсы тілек, агрессия немесе қорлау жоқ."
1668,UgxFQwfCufWLpAYax1l4AaABAg,Санжар алға✊🏻,kk,True,False,False,False,False,False,False,"Жақсы тілек, агрессия немесе қорлау жоқ."
1669,UgyOvOkzOxffoYUoUlt4AaABAg,Ұры билік.,kk,True,True,True,False,False,True,False,«Ұры билік» деген сөздер қорлау және агрессияны білдіреді.
1670,UgxodVqnrPQWRSdU-mx4AaABAg,"Бул фигня. Алма сити4 - Бомбей сити, лифт жок,трешина,парковка жок, блоктардын арасы кадимгидей зазор. Везде мусор",kk,True,False,False,False,False,False,False,"Негативті пікір, бірақ агрессия немесе қорлау жоқ."
1671,UgwebMcnLiF8omQqC_Z4AaABAg,Жарайсын Санжар!!! Байкап журши айналайын. Алла сактасын озине бирдене  иттер истесе букил халык шыгадыда бытшытын шыгарады барлыктарын,kk,True,True,True,False,True,False,False,«Иттер істесе бүкіл халық шығады» деген сөздер қорқыту және агрессия бар.
1672,UgzCBi3Go-BWc4gD80h4AaABAg,Сержан алға,kk,True,False,False,False,False,False,False,"Жақсы тілек, агрессия немесе қорлау жоқ."
1673,UgxG5FlYMQz4D8gNf794AaABAg,Болашақ ұрпаққа не қалдырады бұлар.,kk,True,False,False,False,False,False,False,"Қарапайым пікір, агрессия жоқ."
1674,UgzQRvoCN_ZkAKkI1RN4AaABAg,Санжар нағыз қазақ 👍👍👍,kk,True,False,False,False,False,False,False,"Жақсы тілек, агрессия немесе қорлау жоқ."
1675,UgyfR30f8qDO921WNQ54AaABAg,Утильзборды орыспен бірдей қылу керек,kk,True,False,False,False,False,False,False,"Саяси пікір, агрессия немесе қорлау жоқ."
1676,UgyXZWEoaXWgB4-92ol4AaABAg,Әділетсізлік туралы ахбарды кімге жолдаса болады?,kk,True,False,False,False,False,False,False,"Сұрақ, агрессия немесе қорлау жоқ."
1677,Ugyk4fPi4XsaxbOGXcl4AaABAg,"Жарайсың Санжар, осыла жоғарыда креслодан көтін кетермей былықтырып отырғандардың көтін ашуыңа тілектеспін",kk,True,True,True,True,False,True,False,"Дөрекі сөздер мен қорлау бар, агрессия байқалады."
1678,Ugx5YGbgY4hY2AYaVHx4AaABAg,"Ташкенов болмаганда конаев тугел Казакстанды шошкастанга жазып беретин еди. Алматыны уйгырларына толтырды. Типти бир болигин уйгурское автономный округ деп жазып берди. Уйгурларын кандай енбеги синди биздин жерди жонгар , калмак,  татарлардан коргады ма не??????? 
Атын ошкир конаев.
Ташкеновтин атымен Астананы атау керек. Дангылдардын атын беру керек Ташеновке.",kk,True,True,True,False,False,True,True,"Ұлтаралық өшпенділік, кемсіту және қорлау бар."
1679,UgwNkvMwhYJuG5AHivJ4AaABAg,Санжар Рахмет. Жемқорлар Халықты жеушілер Алла жазаларынды берсін. Жегендерін желкелеріннен шықсын.,kk,True,True,True,False,False,True,False,"Қорлау және агрессия бар, жемқорларды қатты сынау."
1680,UgwaehlXLAO_1AzGDf54AaABAg,"Құл өзінің қожайынының тілінде сөйлейді,деп айтқан бабаларымыз дұрыс айтқан екен,бірақ өздерінің ұрпақтары бұлай болады деп ойлады ма екен?",kk,True,False,False,False,False,False,False,"Пікірде агрессия немесе кемсіту жоқ, тарихи пікір білдірілген."
1681,UgyZlCGyqB8QhSQqPJZ4AaABAg,"Опасыздық қолдаймын! 
Точно атасының басы кетсін басқа әкім керек қазақтарды көтеріп дамытатын.",kk,True,True,True,False,False,False,False,"Пікірде агрессивті реңк бар, 'Опасыздық қолдаймын' деген сөздер жағымсыз ниетті білдіреді."
1682,UgxjIPvdO7xWSF46Ybd4AaABAg,"Мынау масқара екен, Санжарды қолдаймыз ,интервьюын тыңдаймыз .Осы жаңа Қазақстанның болса қорқыныш екен ,халықты өзіңізге қарсы қоясыңдар",kk,True,False,False,False,False,False,False,"Пікірде сын бар, бірақ агрессия немесе қорлау жоқ."
1683,UgxvaQzft7uwgbXU_ex4AaABAg,Утильсбор алынатын болды ма 😢,kk,True,False,False,False,False,False,False,"Қарапайым сұрақ, токсиктілік жоқ."
1684,UgzXo_u_nyw50I_dAJN4AaABAg,"Санжар жарайсыз, осылай жалғастыра беріңіз , түбінде шындық пен әділдік жеңеді👍👍👍",kk,True,False,False,False,False,False,False,"Жақсы пікір, қолдау білдірілген, токсиктілік жоқ."
1685,UgyFtDnnsYYfteQy1BJ4AaABAg,Екі көттен сатқын не айтасың оған енді ақшаның құлығо курьер арқылы мини юбка беріп жіберу керек киіп жүрсін,kk,True,True,True,True,False,True,False,"Пікірде балағат сөздер ('көттен', 'мини юбка') және қорлау бар, сондықтан токсикті."
1686,Ugz6SmzUD12tVhEOfCF4AaABAg,Санжар сияқты жүректі жігіттер көп болса ғой,kk,True,False,False,False,False,False,False,"Қолдау білдіретін позитивті пікір, токсиктілік жоқ."
1687,UgxEH2r-a1B0EbwSVB94AaABAg,Антикор да қазы қарта жегілері келеді.,kk,True,False,False,False,False,False,False,"Қарапайым пікір, токсиктілік анықталмады."
1688,Ugx7lFVM2BpKpWc7fvR4AaABAg,Жігіттер алға,kk,True,False,False,False,False,False,False,"Қолдау білдіретін қысқа сөз, токсиктілік жоқ."
1688,Ugx7lFVM2BpKpWc7fvR4AaABAg,Жігіттер алға,kk,True,False,False,False,False,False,False,"Қолдау білдіретін қысқа сөз, токсиктілік жоқ."
1689,UgwsAIBARHpXN8Krea94AaABAg,Рахмет!! Халық үшін шырылдап жүр,kk,True,False,False,False,False,False,False,"Рақмет айту, жағымды пікір, токсиктілік жоқ."
1689,UgwsAIBARHpXN8Krea94AaABAg,Рахмет!! Халық үшін шырылдап жүр,kk,True,False,False,False,False,False,False,"Рақмет айту, жағымды пікір, токсиктілік жоқ."
1690,UgwOllpaCSAxplNggqF4AaABAg,"ҚАЗАҒЫМ БҰЛ ДЕГЕН НАҒЫЗ БОМБА.БҰЛ АҚПАРАТАР БІЗДІҢ ЕСІМІЗДІ ЖИДЫРЫП,ОЯТЫП САНАМЫЗДЫҢ ЖАРЫЛЫП КӨТЕРІЛЕТІН УАҚЫТ КЕЛДІ",kk,True,False,False,False,False,False,False,"Пікірде эмоция бар, бірақ агрессия немесе қорлау жоқ."
1691,UgwLnTFAbxVoPpSa5hR4AaABAg,Булар кан ишип битти,kk,True,True,True,False,False,True,False,'Кан ишип битти' деген сөздер агрессивті және кемсіту реңк береді.
1692,Ugwbr3Iz_C4n_Rw8QMR4AaABAg,"Бұдан артық НЕ ДӘЛЕЛ керек,Ейй үкімет басындағы ПАРАЗИТТЕР!!!!....",kk,True,True,True,False,False,True,False,'ПАРАЗИТТЕР' сөзі кемсіту және қорлау ретінде қолданылған.
1693,UgwRPq2xrh4iJ7AKpW54AaABAg,"Санжар аман бол!Егерде  халықпен санаспай, дұрыс шешім шықпаса, бірден референдумға көшкеніміз дұрыс.
Бәрінің арты таза емес.
Ессіздерді орындарынан қуып, үстерінен іс қозғау керек.",kk,True,False,False,False,False,False,False,"Пікірде саяси ұсыныс бар, агрессия немесе қорлау жоқ."
1694,Ugzi3_wLpYyHQNT0e1Z4AaABAg,"Санжар, балам, өзің болшы президентіміз! Жалынып, сұраймыз!",kk,True,False,False,False,False,False,False,"Қолдау білдіру, токсиктілік жоқ."
1695,UgxncMxtTDo_bK4hzJl4AaABAg,Санжар саган рахмет кузын аштын халыктын аман бол кашанда халык сены колдайды.,kk,True,False,False,False,False,False,False,"Жақсы ниет білдірілген, токсиктілік жоқ."
1696,Ugz5wOD96-uliieMKM14AaABAg,Санжар как будто озин осылай жүргендей айтпашы сен назарбаевтын адамы един ғой скоро халық биледи отирик очко жинама,kk,True,True,True,False,False,True,False,Пікірде кемсіту және қорлау бар ('отирик очко жинама').
1697,Ugx62WtYXAyBrcdbsb94AaABAg,"Сатқын құлдар өтірік жұмыс жасап қазақтар жүр, болашақ ұрпаққа не беттеріңді айтасыңдар азғындар қатындарыңды сұрасада бір түнге ермекке бересіңдер ма иттер",kk,True,True,True,True,False,True,False,"Пікірде балағат сөздер ('азғындар', 'иттер') және қорлау бар."
1700,UgyureQxDFvC38btOrd4AaABAg,"Мүлде қараусыз, іздеусіз, керексіз қалған ауыл ғой мынау. Сұмдық.",kk,True,False,False,False,False,False,False,"Сын бар, бірақ агрессия немесе қорлау жоқ."
1701,UgzDanqJ6xxe54XRddh4AaABAg,"Зарплата алып отыр,не керек көтен шаршатып",kk,True,True,True,True,False,True,False,'Көтен шаршатып' деген балағат сөздер мен қорлау бар.
1702,Ugzb2U0-IK8YvenWFHx4AaABAg,"Санжар балам жарайсың , кайран казагым ай кор болган өз жеримизде өз елимизде тек казактар ғана корланган",kk,True,True,True,False,False,True,True,Пікірде қазақтарға қарсы кемсіту және нәсілшілдік реңк бар ('тек казактар ғана корланган').
1703,Ugx6ovvW8eOdhld79i54AaABAg,"Əй қазақ десе ,өзіме тиеді😢.",kk,True,False,False,False,False,False,False,"Жеке сезім білдірілген, токсиктілік жоқ."
1704,UgyThn3YN9kP2WR6gqB4AaABAg.A6T-XwFF822A6TVvRUZBcy,"Халық қашан жаппай қолдап, наразылық білдіріп Билікті өз қолына алады?",kk,True,False,False,False,False,False,False,"Сұрақ, агрессия немесе қорлау жоқ."
1705,Ugy392aoyy4veyIFk-l4AaABAg,Санжар аман болсан болды . Бир жаксылык болады .  Халык женеди,kk,True,False,False,False,False,False,False,"Қолдау білдіру, позитивті пікір."
1706,UgwkuOXAW2bc7qsB8sh4AaABAg,ЖАРАЙСЫҢ  САНЖАР  БАУЫРЫМ  !!! ХАЛЫҚ  СЕНІ ҚОЛДАЙДЫ  !!! АЛЛАХ  ЖАР БОЛСЫН  !!!!,kk,True,False,False,False,False,False,False,"Қолдау және тілек білдіру, токсиктілік жоқ."
1707,UgzW_wWNErXE499ftvd4AaABAg,"СОТТАУ КЕРЕК ІС КӨТЕРІП, Скляр мен Шарлапаев екеуін міндетті тұрде, өздері қашып тығылып жұр, Қазақ Халқының Петициясынан.",kk,True,False,False,False,False,False,False,"Саяси пікір, агрессия немесе қорлау жоқ."
1708,UgytlHAzan3uumv7oG14AaABAg,"Ассалаумагалейкум!
Аман болыныз!",kk,True,False,False,False,False,False,False,"Сәлемдесу, жағымды ниет."
1709,UgxtnU7uOhHq0PSbB5V4AaABAg,Санжер баурым Аллаһ саған Разы болсын! Скляр тағы басқалар бір оттықтан жамденіп жүрген хаюан малдарды Тоқаев президент Соттамаса Қазақ Елі оңдыртнайды. Қайда елім жерім деп жүген Депутаттааар!!,kk,True,True,True,True,False,True,False,Пікірде балағат сөздер ('хаюан малдарды') және қорлау бар.
1710,UgxpKj9p3HzaiTKc00R4AaABAg,"Әй, дейтін әже қой, дейтін қожа жоқ. Білгендерін істеп жатыр ғой",kk,True,False,False,False,False,False,False,"Пікір бейтарап, агрессия немесе кемсіту жоқ."
1711,Ugwl_vWIlWQ84EsZ_up4AaABAg,Осы католизаторларды шешип алгандарды. Бастыктарымен халыктын алдына шыгарып камшымен сабау керек. Сосын ешкандай мемлекетин жумысына жолатпау керек. Алматыга ауылдан ески машиналарды киргизбеймиз деп жаткан еди данышпан шпана депутаттар. Мине сендерге катализаторы жок ауаны бузып жатыр. Казак болып Ана тилин билмейтин отирикши окимет не истейсиндер. Коздерине корсетип тур гой.,kk,True,True,True,False,True,True,True,"Пікірде агрессивті тіл, қорлау және әлеуметтік топқа бағытталған өшпенділік бар. Сондай-ақ, физикалық зиян келтіру туралы қорқыту бар."
1712,Ugy4-mKZEOJFY7Yk4MJ4AaABAg,Шарлапаевтың орны түрме,kk,True,True,True,False,False,True,False,"Белгілі бір адамды кемсіту және қорлау бар, бірақ балағат сөздер немесе тікелей қауіп жоқ."
1713,UgzrtrXLzFFJXPd4KDF4AaABAg,"Бокаев,Тайжан осы екеуінн берер едім",kk,True,True,True,False,False,True,False,"Белгілі адамдарға қатысты қорлау бар, бірақ балағат сөздер немесе тікелей қауіп жоқ."
1714,Ugyx_vB9KCzQovP3s3V4AaABAg,"Жарайсың Санжар,шаршама  арттарын ашуға",kk,True,False,False,False,False,False,False,"Пікір жағымды және құрметті, токсиктілік жоқ."
1715,UgwGHH26aCXWm0pQcU14AaABAg,Президент болатын жігітсің ғой сен бауырым,kk,True,False,False,False,False,False,False,"Пікір позитивті, агрессия немесе кемсіту жоқ."
1716,UgypUe0Di3jPKlyZ5qt4AaABAg,Жарайсың Санжарым,kk,True,False,False,False,False,False,False,"Жағымды пікір, токсиктілік жоқ."
1717,UgzYWSfjkB_8vjDUWTB4AaABAg,"Басы жасамайтын үкімет тұңғиыққа батыратын үкімет,митинге шығайық, демократиялық мемлекетпізғой",kk,True,True,True,False,False,False,False,"Үкіметке қатысты агрессивті сын бар, бірақ балағат сөздер немесе тікелей қауіп жоқ."
1718,UgxRiNYMRBRHrjB_gN54AaABAg,"Маскара,  акша ушын мына панелей не имтемекшы",kk,True,True,True,True,False,False,False,"Пікірде балағат сөздер (маскара) бар, агрессивті реңк байқалады."
1719,UgyEqiHzImsV0aYGNwx4AaABAg,Санжар жарадың.Жаманат қо олар Аманат емес өңкей ешектер жиналған.Аман жүр.,kk,True,True,True,False,False,True,False,"Белгілі адамдарға қатысты қорлау бар, агрессия байқалады."
1720,UgzhUyQLm1DcjiF1NTR4AaABAg,"НАМЫСТЫ КОЛДАУ КЕРЕК.Б!РГЕ БОЛУЫМЫЗ КЕРЕК.ШАРЛАПАЕВ,СКЛЯР СОТКА ТАРТУ КЕРЕК.",kk,True,False,False,False,False,False,False,"Пікірде ынталандыру және қолдау бар, токсиктілік жоқ."
1721,UgzN5XQYoYn1g9yhVhV4AaABAg,"Путекенын артына кобырек кырсын Евразес, Томоженыи союз Кандаи паида бызге келып жаткан 20млн аз халкымыз кобы каиршы зарплата алы 100мын 150 дегендеи  продукты кунде осуде не жокттын бары бар мунаи , мыс, Темыр, уран тагыда баска толып жатыр осы жер баилыкпен 20млн адамды бага алмаи отыр быр кытаидын каласындаимыз халкымыз, Пазор соз жок уят бундаи баи мемлекет болмаиак коиаиык 20млн халыкты бага алмау Пазор шеттерынен каиршы халык уилеры жок машинага колдары жетпеиды берген кредиттеры 50процентык паиз быз баи мемлекет быз деп аитпаиак коисын шыренып намыс жок",kk,True,True,True,False,False,True,False,"Пікірде үкіметке және байларға қатысты қатты сын мен қорлау бар, бірақ балағат сөздер немесе тікелей қауіп жоқ."
1722,UgwUB0oP1kY1dndlmUp4AaABAg,Санжар арыстан ғой!!!,kk,True,False,False,False,False,False,False,"Жағымды пікір, агрессия немесе кемсіту жоқ."
1723,UgzOhgn90byX0NU9PAd4AaABAg,Менде  5. 500000 кредит бар еді жауып брсеғо үкімет рахмет айтар едім,kk,True,False,False,False,False,False,False,"Пікір жеке қаржылық жағдай туралы, токсиктілік жоқ."
1724,Ugyj3WYPpn7bSPsYKxl4AaABAg,Санжар балам алла осындайлар сактасын,kk,True,False,False,False,False,False,False,"Жағымды тілек, токсиктілік жоқ."
1725,UgwrHPsWpa0K6r5Ve8N4AaABAg,Утилсбор алынып тастасын,kk,True,False,False,False,False,False,False,"Қысқа ұсыныс, токсиктілік жоқ."
1726,UgxXh8KQs-hMnfZc8qV4AaABAg,"Анау кісі арандатушылық жасап жатыр ғой! Мына жігіттер жағасын жыртады деп. Қарапайым адамдарды бір біріне айдап салып сырттан бас біреудің ойын іске асырғанша, халықтың нақ жағдайына көз жүгіртіп,  қолыңнан келсе өзі нағыз жан ашыр бола алғаныңыз дұрыс еді!",kk,True,False,False,False,False,False,False,"Пікірде арандатушылыққа қарсы сын бар, бірақ агрессия немесе қорлау жоқ."
1727,Ugw0aITF4rswsnsXIxt4AaABAg,Алла жар болсын   абай болшы,kk,True,False,False,False,False,False,False,"Жағымды тілек, токсиктілік жоқ."
1728,UgzMvZ09M7Bjlxhax2B4AaABAg.A7MWB2hthCdA7MWarMsCd3,"НҰРШАЙТАН ШОУ !!!
ПРЕСТУПНЫЙ КЛАН НҰРШАЙТАНА И его ручной президент!!!",kk,True,True,True,False,False,True,False,"Пікірде белгілі тұлғаларды қорлау бар, бірақ балағат сөздер немесе тікелей қауіп жоқ."
1729,UgyHLxmphv2cNQwvCfl4AaABAg,Жарайсыңдар.,kk,True,False,False,False,False,False,False,"Қысқа жағымды пікір, токсиктілік жоқ."
1730,UgzEtoTUjD-tl6XaoBt4AaABAg,"Мынаны тындап отырып куйiп кетедi екенсiн, кашан кутыламыз бул үкіметтен?",kk,True,True,True,False,False,False,False,"Үкіметке қатысты наразылық және агрессия бар, бірақ балағат сөздер немесе тікелей қауіп жоқ."
1731,Ugz4V12_fXPqQZ2U4ll4AaABAg,Шарлапаев сотталсын!,kk,True,True,True,False,False,True,False,Белгілі адамға қатысты сотталуын талап ету арқылы қорлау бар.
1732,UgzhTK2CHbb6FZxzPnt4AaABAg,А/шаруашылығын осылай өшіріп жатыр  халық үндемей отырып Жаңа Қазақстан  деу  қияли  әңгіме,kk,True,False,False,False,False,False,False,"Үкіметке сын, бірақ агрессия немесе қорлау жоқ."
1733,UgyEIWGx8nK8rNZPKyh4AaABAg,Зайтов президент Бокаев премьер министр жана Қазақстан дайте малодежы место Қазақстан логистическая странна,kk,True,True,True,False,False,True,False,"Белгілі тұлғаларды қорлау бар, агрессия байқалады."
1734,Ugxq-WyI5ZLfOCAugut4AaABAg,Не Деген сумдык 😮,kk,True,False,False,False,False,False,False,"Қысқа таңданыс білдіру, токсиктілік жоқ."
1735,Ugx9UGuMhavSu6vdM-d4AaABAg,Ассаламалейкум Санжар баурым жараисың біз арқашан қолдаимыз сені депутат болуыңды қалаимыз,kk,True,False,False,False,False,False,False,"Жағымды қолдау, токсиктілік жоқ."
1736,UgxWgy7_1wLHrlBsQCR4AaABAg,Толык қолдаймыз кетсін ондай әкім сізге үлкен рақмет,kk,True,False,False,False,False,False,False,"Қолдау білдіру, токсиктілік жоқ."
1737,UgziFmHth0OQ6yN8Ckx4AaABAg,Санжар алға маңыратшы бұл иттерді.,kk,True,True,True,True,False,True,False,Пікірде балағат сөз (иттер) және қорлау бар.
1738,UgxNH25CjQ469jkUKKd4AaABAg,КОМЕНТАРИИ  ПИШИТЕ    ДОРОГИЯ  СОГРАЖДАНЕ  ОТАНДАСТАР  ҚОЛДАИЫҚ    ЖАСТАРДЫ,kk,True,False,False,False,False,False,False,"Қолдау және шақыру, токсиктілік жоқ."
1739,UgxbK2G2W8fWGHPi8zN4AaABAg,Тек кана Алга осылай Гана жемкорларды жоюга болады,kk,True,False,False,False,False,False,False,"Пікірде позитивті мақсат бар, агрессия немесе қорлау жоқ."
1740,Ugxj5yMpsb98bM9udPd4AaABAg,Санжар дұрыс аитады,kk,True,False,False,False,False,False,False,"Пікірде агрессия немесе дөрекілік жоқ, оң пікір."
1741,UgwDUgs3Hq50oIARL8p4AaABAg,Распелили АО Назарбаев-Тоқаев и К,kk,True,True,True,False,False,False,False,"Пікірде агрессивті реңк бар, бірақ балағат сөздер немесе нақты қорлау жоқ."
1742,Ugx5p_e57G_DnesMWKJ4AaABAg,Еркексин,kk,True,True,True,False,False,True,False,Пікірде жеке адамға бағытталған кемсіту бар (инсульт).
1743,UgwcHkCHAsabX1DUxh14AaABAg,"Жоғарыдағылар өздеріне плотно ""зона комфорта"" жасап алған. Деньги капают из неоткуда дегендей",kk,True,False,False,False,False,False,False,"Пікір сыни, бірақ агрессия немесе дөрекілік жоқ."
1744,Ugy22rXR464EJa6gJBh4AaABAg,"Пайдасыз, қайырсыз үкімет👎",kk,True,True,True,False,False,True,False,"Үкіметті кемсіту және теріс сипаттау бар, бірақ балағат сөздер жоқ."
1745,UgzwBtTWtzhuq8T49cR4AaABAg,Ассалаумағалейкум Дұрыс Аман болшы бауырым,kk,True,False,False,False,False,False,False,"Жақсы ниетпен айтылған сәлемдесу, токсиктілік жоқ."
1746,UgwAkcUgU9Lc3QN0kch4AaABAg,Ма мына ақымдер әбдан жынданыпқетқен шығар ақшаның тұбыне қырып,kk,True,True,True,False,False,False,False,"Пікірде дөрекі сөздер жоқ, бірақ агрессивті реңк бар."
1747,Ugzh6y5QICl5of6dzJ54AaABAg,"Біздің зандар бойынша, тікелей ақша үнемдеп сатып алсаң, Жемқор деп соттап жібереді! Тікелей ала алмайсын! Алайда, бірнеше есе қымбат, рұқстат қағаздар жасап алған фирмалар жарысып сатса, ережеге сай алған боласын!",kk,True,False,False,False,False,False,False,"Пікір сыни, бірақ агрессия немесе дөрекілік жоқ."
1748,UgxDyI1MsvEDcgHOp4F4AaABAg,Осы былыктан кашан кутыламыз .,kk,True,False,False,False,False,False,False,"Пікірде наразылық бар, бірақ агрессия немесе дөрекілік жоқ."
1749,Ugy7bVKgG40dhBvzuB54AaABAg,"И тт ер урламаган заты қалмапты,ауаны бузса миллиондаган адамнын омирине қауып тонип тургой,ол басшысымактарды қатаң жазаға тарту керек",kk,True,True,True,False,False,False,False,"Пікірде қоғамға қатысты сын бар, бірақ агрессия бар."
1750,UgwhOGeRBm4mClAhs8l4AaABAg,Үкімет ойларына келген заңын шығарып жатыр халықты қысып ақша  алуды білет,kk,True,True,True,False,False,False,False,Үкіметті сынға алу агрессивті реңкпен айтылған.
1751,UgzcYmqNjrDIkS92Yf14AaABAg,Нағыз минстір болатын азамат,kk,True,False,False,False,False,False,False,"Пікір оң, токсиктілік жоқ."
1752,UgxK9RmhkCa382AvAqZ4AaABAg,Дұрыс айтасың Санжар. Сен  сияқты  жастар  келсе  халықты ойлаған. Нұр  ұстіне нұр болар  еді. Призидентің  айналасында  иманды халқын  оцлайтын  қазақ  жігіттері керек иманды. Барлық   істің   жауабы  барын білсеғой. Біркем  дүние ай.,kk,True,False,False,False,False,False,False,"Пікірде құрмет пен қолдау бар, токсиктілік жоқ."
1753,UgxMaTPXOoeYlgIeGsx4AaABAg,"Санжар біз сені қолдаймыз. Олар үстіндегі маржасын 10 пайызға дейін түсіру керек. Соның өзі жетеді оларға. Қазақстанда жасалған өнім арзан, әрі қолжетімді болуы керек.",kk,True,False,False,False,False,False,False,"Пікір конструктивті және қолдаушы, токсиктілік жоқ."
1754,Ugx1kF7Ibpjl37LFF2x4AaABAg,Полный газ алга Казахстан айырып тасташы,kk,True,False,False,False,False,False,False,Пікірде агрессия немесе дөрекілік жоқ.
1755,UgytkM0Eau6yS3eVnmd4AaABAg,"Біздін ауылда бір ғана трактор ескі, барлығы соның артынан жүгіріп жүреді жер көп өңдейтін техника жоқ, ал өкмет болса жемқорлықпен айналысып жүр!!!!!!",kk,True,True,True,False,False,False,False,Үкіметті қатты сынға алу агрессивті реңк береді.
1756,Ugy9xomNxMHkUJr6YNR4AaABAg,Жарайсың  Санжар керемет ризамын саған.,kk,True,False,False,False,False,False,False,"Пікірде ризашылық пен қолдау бар, токсиктілік жоқ."
1757,UgyzTA4i07ixTsraRpp4AaABAg,"Санжар балам саламатсың ба? Соңғы кезде қарапайым халық пайдаланатын, өзімізде өндірілетін ұн  негізсіз 70-80% ға қымбаттады, билік тарапынан ешқандай реакция жоқ. Интернетке мүлдем әңгіме жоқ, тарифтерді асырып жіберді!!! Жалақы, зейнетақы сол-сол, жылына 8-9% ке көтереді,итке сүйек тастағандай қылып🤦🤦. Енді не істейміз мына кетісте, халық бірігіп алаңға жиналып талап ету қалды, басқа амал қалмады. Әлде Тоқаевтың жаулары аяғына балта ұрып, елде тәртіпсіздік жасамақ па? Президенттің кадрлық саясаты дұрыс емес ау деймін, өйткені Назарбаевтың алаяқтары әле де отыр лауазымдарында",kk,True,True,True,False,False,False,False,"Пікірде билікке қатысты сын мен наразылық бар, агрессивті реңк байқалады."
1758,UgxI-n_PwdiVeorw2nZ4AaABAg,Осыларды бир бирлеп кешке устап ана дуниеге жиберу керек.,kk,True,True,True,False,True,False,False,"Адамдарды ұстап, басқа дүниеге жіберу керек деген қорқыту бар."
1759,UgxfAPU-LFLARtInuHB4AaABAg,Шарлапаев деген шала қазақ ол  Скляр екеуі Путиннің адамы олар орыстың агенттері оны бәрі біледі оны Ресейден әкеліп қалай министр болады қазақтардың іс қимылын бәрін Путинге жеткізіп отырғандар.,kk,True,True,True,False,False,False,False,Пікірде саяси айыптау және агрессивті реңк бар.
1760,UgzWBBrzEXxQF9YWKW54AaABAg,Менде қолдаушылар қатарындамын,kk,True,False,False,False,False,False,False,Қолдау білдіретін бейтарап пікір.
1761,UgwDp2dwiJsfECuBUJh4AaABAg,2 ші қантар керек сияқты,kk,True,True,True,False,True,False,False,"Пікірде 2-ші қантар (тәртіпсіздік) шақыру бар, бұл қауіп-қатер ретінде қаралады."
1762,UgxmYi_6esKHxQ1vtSh4AaABAg,"Санжар,өте дұрыс шешім,сен елдің  тірегі,аман бол шы",kk,True,False,False,False,False,False,False,Қолдау мен құрмет білдіретін пікір.
1763,UgwQQBDRRQa_se2Mp6h4AaABAg,"Өте дұрыс,жарайсың.",kk,True,False,False,False,False,False,False,"Жақсы пікір, агрессия жоқ."
1764,Ugw_Ytmfpb03k3_gC9N4AaABAg,Бандиттер отырып алған,kk,True,True,True,False,False,True,False,«Бандиттер» деп атау - нақты адамды немесе топты қорлау.
